0 0.861719 0.573529 0.0130208 0.0238971
0 0.203906 0.625 0.00885417 0.0147059
0 0.605469 0.258732 0.0151042 0.0229779
0 0.386458 0.762408 0.009375 0.0137868
0 0.435417 0.00735294 0.0114583 0.00919118
0 0.301042 0.00827206 0.0145833 0.0128676
0 0.800521 0.379136 0.0135417 0.0174632
0 0.607031 0.994485 0.0130208 0.00735294
0 0.474219 0.109835 0.0151042 0.0248162
0 0.873177 0.721507 0.0046875 0.0294118
0 0.289583 0.990349 0.009375 0.0174632
0 0.710938 0.428768 0.0104167 0.015625
0 0.397656 0.810202 0.0109375 0.015625
0 0.806771 0.443015 0.015625 0.0275735
0 0.63099 0.64614 0.0161458 0.0275735
0 0.772396 0.0330882 0.0125 0.0165441
0 0.85625 0.839154 0.0135417 0.0220588
0 0.442969 0.772059 0.0078125 0.0128676
0 0.264323 0.0997243 0.0161458 0.0266544
0 0.629948 0.137868 0.0130208 0.0275735
0 0.844792 0.991268 0.0166667 0.0137868
0 0.819271 0.347426 0.0125 0.0238971
0 0.663281 0.253676 0.0130208 0.0202206
0 0.87474 0.943015 0.00364583 0.0367647
0 0.304948 0.986673 0.0119792 0.015625
0 0.621094 0.95864 0.0119792 0.0183824
0 0.673177 0.735754 0.0119792 0.0174632
0 0.503385 0.970129 0.0078125 0.015625
0 0.718229 0.700368 0.0135417 0.0202206
0 0.830469 0.991728 0.0151042 0.0128676
0 0.584635 0.566176 0.00989583 0.0165441
0 0.267969 0.225643 0.0130208 0.0193015
0 0.73125 0.579504 0.0125 0.0193015
0 0.932292 0.0335478 0.0125 0.0119485
0 0.200521 0.28125 0.0145833 0.0238971
0 0.729167 0.00459559 0.0166667 0.00919118
0 0.55625 0.771599 0.0114583 0.0174632
0 0.817969 0.515625 0.0119792 0.0202206
0 0.8125 0.665441 0.0125 0.0238971
0 0.872396 0.913603 0.00729167 0.0257353
0 0.733594 0.212316 0.0130208 0.0294118
0 0.605469 0.94761 0.0109375 0.0165441
0 0.35651 0.264706 0.00677083 0.0128676
0 0.209115 0.00597426 0.0203125 0.0101103
0 0.801823 0.528493 0.0130208 0.0165441
0 0.378385 0.0882353 0.0151042 0.0220588
0 0.442448 0.948989 0.0078125 0.015625
0 0.502865 0.528033 0.0119792 0.0174632
0 0.202083 0.642923 0.0104167 0.0137868
0 0.557292 0.953585 0.00625 0.0137868
0 0.179167 0.0675551 0.0166667 0.0321691
0 0.873438 0.137408 0.00416667 0.0340074
0 0.517448 0.418658 0.0109375 0.0137868
0 0.684115 0.474265 0.0140625 0.00919118
0 0.210938 0.0799632 0.0197917 0.0294118
0 0.869531 0.238051 0.00989583 0.03125
0 0.836719 0.933824 0.0130208 0.0165441
0 0.601562 0.295496 0.0104167 0.0193015
0 0.424479 0.197151 0.00833333 0.015625
0 0.613542 0.299173 0.0125 0.0174632
0 0.797656 0.620404 0.0119792 0.0128676
0 0.277344 0.231158 0.0119792 0.0211397
0 0.42474 0.474265 0.00989583 0.0147059
0 0.597917 0.967831 0.0125 0.0110294
0 0.229687 0.610294 0.009375 0.0110294
0 0.84375 0.594669 0.0125 0.0220588
0 0.36901 0.994026 0.00989583 0.0101103
0 0.617969 0.443934 0.0130208 0.0220588
0 0.332812 0.125 0.00833333 0.0220588
0 0.460938 0.994026 0.009375 0.00827206
0 0.325521 0.397059 0.0104167 0.0147059
0 0.748958 0.33318 0.0208333 0.0303309
0 0.60026 0.19761 0.0130208 0.0257353
0 0.369792 0.058364 0.015625 0.0229779
0 0.422656 0.568934 0.0109375 0.0220588
0 0.266406 0.898438 0.0109375 0.00827206
0 0.87474 0.0340074 0.0109375 0.0147059
0 0.247396 0.168658 0.00729167 0.015625
0 0.585417 0.837316 0.0114583 0.0183824
0 0.478906 0.772978 0.00989583 0.0183824
0 0.640885 0.829963 0.0130208 0.0128676
0 0.873177 0.380055 0.0046875 0.0266544
0 0.702604 0.693934 0.0114583 0.0202206
0 0.757552 0.944393 0.0119792 0.0193015
0 0.481771 0.892463 0.0135417 0.0183824
0 0.828125 0.647518 0.0135417 0.0211397
0 0.302865 0.140165 0.00989583 0.0174632
0 0.69974 0.755055 0.0109375 0.0174632
0 0.717188 0.172794 0.00833333 0.0238971
0 0.826302 0.0381434 0.00989583 0.0119485
0 0.758854 0.425092 0.0125 0.0229779
0 0.894531 0.0376838 0.0130208 0.0110294
0 0.17526 0.289062 0.0109375 0.0101103
0 0.649219 0.127757 0.0171875 0.0238971
0 0.873958 0.891085 0.00520833 0.0340074
0 0.30625 0.0749081 0.0145833 0.0119485
0 0.421615 0.0078125 0.0161458 0.0101103
0 0.347917 0.348346 0.0114583 0.0183824
