0 0.483333 0.792279 0.0114583 0.0183824
0 0.461979 0.856618 0.0135417 0.0220588
0 0.632292 0.506893 0.0197917 0.0137868
0 0.588281 0.839614 0.00989583 0.0174632
0 0.547396 0.907169 0.0114583 0.0202206
0 0.795052 0.872243 0.0130208 0.0183824
0 0.699219 0.672335 0.00364583 0.0303309
0 0.596094 0.887408 0.00989583 0.0174632
0 0.797917 0.302849 0.015625 0.0229779
0 0.583073 0.685202 0.00572917 0.0284926
0 0.932292 0.0335478 0.0125 0.0119485
0 0.388281 0.917279 0.0046875 0.0220588
0 0.372396 0.475184 0.0114583 0.00735294
0 0.260938 0.799173 0.00729167 0.0211397
0 0.127083 0.181985 0.00520833 0.0238971
0 0.272656 0.306985 0.00989583 0.0147059
0 0.201042 0.763327 0.00625 0.0174632
0 0.203646 0.36443 0.00520833 0.0211397
0 0.44349 0.758732 0.00677083 0.0193015
0 0.414062 0.933824 0.0125 0.0183824
0 0.873438 0.193474 0.00416667 0.0376838
0 0.645052 0.742188 0.00989583 0.0137868
0 0.601042 0.964614 0.00729167 0.0137868
0 0.560938 0.966912 0.0114583 0.0202206
0 0.870573 0.714614 0.00989583 0.0248162
0 0.86901 0.0358456 0.0109375 0.0128676
0 0.85599 0.587776 0.00572917 0.015625
0 0.513542 0.337776 0.00833333 0.0119485
0 0.493229 0.0119485 0.021875 0.0202206
0 0.3625 0.825368 0.0125 0.00919118
0 0.820312 0.388327 0.0114583 0.0137868
0 0.873698 0.508732 0.0046875 0.0303309
0 0.611198 0.686121 0.0151042 0.0248162
0 0.563021 0.195772 0.0114583 0.0294118
0 0.620833 0.513787 0.01875 0.0220588
0 0.350781 0.757812 0.0161458 0.0137868
0 0.163021 0.243107 0.0166667 0.0321691
0 0.515885 0.943934 0.0046875 0.0183824
0 0.777344 0.897978 0.0109375 0.0238971
0 0.754167 0.943474 0.0135417 0.0303309
0 0.84349 0.348346 0.00989583 0.0220588
0 0.583073 0.567096 0.00677083 0.0165441
0 0.502604 0.889246 0.0145833 0.0101103
0 0.872396 0.257353 0.00520833 0.0257353
0 0.729688 0.326746 0.0135417 0.0248162
0 0.335417 0.936121 0.0104167 0.0174632
0 0.695833 0.939798 0.0125 0.0248162
0 0.894531 0.0376838 0.0130208 0.0110294
0 0.521615 0.619485 0.00572917 0.0220588
0 0.40625 0.926011 0.0145833 0.0119485
0 0.872396 0.293658 0.00520833 0.0321691
0 0.784115 0.38557 0.0078125 0.0174632
0 0.483854 0.650735 0.0145833 0.0220588
0 0.726562 0.979779 0.0177083 0.0128676
0 0.417448 0.959559 0.0109375 0.0183824
0 0.652344 0.384191 0.0151042 0.0238971
0 0.578125 0.00873162 0.0135417 0.0119485
0 0.346094 0.0689338 0.0182292 0.0349265
