0 0.642448 0.818474 0.0119792 0.015625
0 0.83776 0.633732 0.0119792 0.0101103
0 0.851302 0.373162 0.00885417 0.0128676
0 0.600781 0.965533 0.00885417 0.0101103
0 0.66849 0.640165 0.00677083 0.0174632
0 0.492969 0.00965074 0.0307292 0.0174632
0 0.778125 0.88511 0.0104167 0.0183824
0 0.932292 0.0335478 0.0125 0.0119485
0 0.39974 0.816176 0.00989583 0.0110294
0 0.266146 0.159467 0.0145833 0.0211397
0 0.871615 0.255055 0.0046875 0.0303309
0 0.259375 0.590993 0.0114583 0.0238971
0 0.38776 0.917279 0.0046875 0.0202206
0 0.148698 0.466912 0.0151042 0.0330882
0 0.710156 0.674173 0.00572917 0.0266544
0 0.400521 0.395221 0.00833333 0.0202206
0 0.33125 0.810662 0.00416667 0.0294118
0 0.265885 0.400735 0.00885417 0.0183824
0 0.515104 0.943015 0.00625 0.0110294
0 0.802344 0.336857 0.0109375 0.015625
0 0.497917 0.391085 0.0125 0.0119485
0 0.191406 0.277114 0.0119792 0.00827206
0 0.680729 0.394301 0.00625 0.0165441
0 0.870573 0.714154 0.00989583 0.0238971
0 0.203646 0.363511 0.00520833 0.0229779
0 0.239063 0.84375 0.0114583 0.0183824
0 0.580469 0.337776 0.0109375 0.0174632
0 0.61224 0.793199 0.00989583 0.00919118
0 0.51276 0.338235 0.00885417 0.0128676
0 0.640625 0.889706 0.0135417 0.0110294
0 0.259115 0.577665 0.0109375 0.0101103
0 0.392448 0.994485 0.0109375 0.00919118
0 0.874219 0.0344669 0.0109375 0.0137868
0 0.698438 0.0661765 0.0135417 0.0238971
0 0.873958 0.509191 0.00520833 0.0294118
0 0.1875 0.460018 0.00625 0.0211397
0 0.871615 0.292739 0.00572917 0.0321691
0 0.127344 0.181066 0.00572917 0.0238971
0 0.207292 0.693015 0.028125 0.0459559
0 0.594531 0.29182 0.0130208 0.0101103
0 0.8 0.158088 0.0125 0.0275735
0 0.482812 0.172794 0.0125 0.0128676
0 0.644271 0.741728 0.009375 0.0110294
0 0.727865 0.994485 0.0140625 0.00919118
0 0.484115 0.652114 0.0119792 0.0193015
0 0.765104 0.878676 0.00833333 0.0128676
0 0.521354 0.619945 0.00520833 0.0193015
0 0.39375 0.00643382 0.0114583 0.0110294
0 0.796615 0.625 0.0140625 0.00919118
0 0.894531 0.0372243 0.0130208 0.0101103
0 0.754427 0.944853 0.0171875 0.0257353
0 0.460156 0.75 0.0119792 0.0110294
0 0.873177 0.196232 0.0046875 0.0376838
0 0.37526 0.475184 0.0109375 0.00919118
0 0.775521 0.158548 0.021875 0.0340074
0 0.654167 0.383732 0.0145833 0.0211397
0 0.265104 0.899357 0.0114583 0.0101103
0 0.407031 0.925551 0.0130208 0.0110294
0 0.826563 0.0376838 0.009375 0.0110294
0 0.373698 0.994485 0.0161458 0.00919118
0 0.546354 0.907629 0.0145833 0.0229779
0 0.726823 0.97932 0.0161458 0.0119485
