0 0.813542 0.0344669 0.0104167 0.0137868
0 0.584375 0.784926 0.0104167 0.0147059
0 0.200521 0.917739 0.0114583 0.00827206
0 0.873177 0.279412 0.00572917 0.0294118
0 0.328125 0.097886 0.0125 0.015625
0 0.332812 0.347426 0.0104167 0.0147059
0 0.503385 0.389246 0.0119792 0.00827206
0 0.441927 0.272518 0.00677083 0.0174632
0 0.772135 0.0330882 0.0109375 0.0165441
0 0.672917 0.789522 0.0104167 0.0165441
0 0.501562 0.871783 0.0104167 0.0174632
0 0.805729 0.042739 0.0114583 0.0119485
0 0.565104 0.0252757 0.00729167 0.015625
0 0.570312 0.825827 0.00833333 0.0137868
0 0.615104 0.995404 0.0135417 0.00735294
0 0.932292 0.0335478 0.0125 0.0119485
0 0.81849 0.762868 0.0140625 0.00919118
0 0.728646 0.990809 0.0104167 0.0147059
0 0.350781 0.223346 0.00885417 0.0110294
0 0.42474 0.753217 0.00989583 0.0101103
0 0.405208 0.486673 0.009375 0.0174632
0 0.751302 0.377757 0.00989583 0.0459559
0 0.759896 0.243107 0.00729167 0.015625
0 0.325781 0.455882 0.0109375 0.0165441
0 0.24375 0.310662 0.00625 0.0294118
0 0.601302 0.990349 0.0109375 0.0137868
0 0.869792 0.652114 0.009375 0.0266544
0 0.874479 0.215074 0.00416667 0.0220588
0 0.724219 0.0395221 0.00572917 0.0183824
0 0.808073 0.0321691 0.0109375 0.00919118
0 0.873698 0.292279 0.00364583 0.0275735
0 0.874479 0.0344669 0.0104167 0.0137868
0 0.382292 0.328585 0.00729167 0.0137868
0 0.677604 0.944393 0.0166667 0.0358456
0 0.40651 0.43704 0.00677083 0.0193015
0 0.873438 0.35386 0.00520833 0.0294118
0 0.411719 0.831342 0.00885417 0.0174632
0 0.59974 0.966912 0.0119792 0.00919118
0 0.746615 0.899357 0.0140625 0.00827206
0 0.234375 0.485294 0.0104167 0.00919118
0 0.496094 0.34329 0.0140625 0.0229779
0 0.173958 0.577206 0.0104167 0.0202206
0 0.846875 0.428309 0.0177083 0.0330882
0 0.363021 0.0974265 0.0104167 0.0220588
0 0.49974 0.847886 0.0130208 0.0211397
0 0.211198 0.682904 0.00989583 0.0128676
0 0.415104 0.93796 0.0125 0.0211397
0 0.86875 0.332721 0.00833333 0.0220588
0 0.160938 0.250919 0.009375 0.0183824
0 0.430729 0.318015 0.009375 0.0110294
0 0.894531 0.0381434 0.0130208 0.0101103
0 0.740365 0.115809 0.00989583 0.00919118
0 0.672396 0.556985 0.0135417 0.03125
0 0.826563 0.0381434 0.009375 0.0119485
0 0.383594 0.988971 0.00885417 0.0183824
0 0.671615 0.771599 0.0140625 0.0101103
0 0.640625 0.889246 0.0135417 0.0101103
0 0.820312 0.34421 0.015625 0.0321691
0 0.873698 0.234375 0.0046875 0.0238971
0 0.547135 0.780331 0.00677083 0.0183824
0 0.157552 0.752298 0.0119792 0.0101103
